WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,WlYyy 5,cctrW 2,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Visitors Egypt Tours,,https://www.tripadvisor.com/AttractionProductReview-g294201-d20270100-Full_Day_Tour_at_Alexandria_From_Cairo-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/14/ea/62/caption.jpg?w=500&h=400&s=1,Full-Day Tour at Alexandria From Cairo,448.,https://www.tripadvisor.com/Attraction_Review-g294202-d15690801-Reviews-Visitors_Egypt_Tours-Giza_Giza_Governorate.html,Bus Tours,12–14 hours,"Visitors Egypt Tour representative will pick you up from your hotel in Cairo, and then transfer to enjoy amazing day trip…",Free cancellation,,,from,$73.21,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Holiday Packages,,https://www.tripadvisor.com/AttractionProductReview-g294201-d18755170-Day_Tour_To_El_Fayoum_From_Cairo-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/dc/90/e9/caption.jpg?w=500&h=400&s=1,Day Tour To El Fayoum From Cairo,449.,https://www.tripadvisor.com/Attraction_Review-g294201-d23180280-Reviews-Egypt_Holiday_Packages-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Fayoum tour Approximately 10 Hours starts every day from 8:00 am to 6:00 pm, Private tour includes Entry Fees, Expert Tour…",Free cancellation,,,from,$155.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tours From Cairo airport,,https://www.tripadvisor.com/AttractionProductReview-g294201-d17576380-Private_Cairo_Shopping_Tours_To_Old_Markets_And_Local_Souqs-Cairo_Cairo_Governorat.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5f/82/d0/caption.jpg?w=500&h=400&s=1,Private Cairo Shopping Tours To Old Markets And Local Souqs,450.,https://www.tripadvisor.com/Attraction_Review-g294201-d23239552-Reviews-Tours_From_Cairo_airport-Cairo_Cairo_Governorate.html,Bus Tours,5 hours,As per Chosen time Pickup from your Hotel in Cairo to Start your shopping tour today in old downtown markets then move to…,Free cancellation,,,from,$30.00,per adult,More info,Taking safety measures
16,,,,,,,,,1,15,,17,,,,,,,
"8,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=SFRnXy9BdHRyYWN0aW9ucy1nMjk0MjAxLUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLUNhaXJvX0NhaXJvX0dvdmVybm9yYXRlLmh0bWxfQ1RI,,,,,,,,,,,,,,,,
16,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Cairo Tours & Packages / Memphis Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d20881931-Tour_to_Pyramids_Sakkara_Dahshur-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d20881931-Tour_to_Pyramids_Sakkara_Dahshur-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4e/fb/47/caption.jpg?w=500&h=400&s=1,"Tour to Pyramids, Sakkara & Dahshur",481.,https://www.tripadvisor.com/Attraction_Review-g294201-d20398123-Reviews-Cairo_Tours_Packages_Memphis_Tours_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Enjoy Great Pyramid Tour of Egypt, Step Pyramid at Sakkara and the pyramids of Dahshur, This is a journey to see the progress…",Free cancellation,93% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$113.15,per adult,More info,
9,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Let's Explore Egypt - Giza,https://www.tripadvisor.com/AttractionProductReview-g294201-d11462443-2_Day_Cairo_Giza_Highlights_Guided_Tour_including_Camel_Ride_All_inclusive-Cairo_C.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11462443-2_Day_Cairo_Giza_Highlights_Guided_Tour_including_Camel_Ride_All_inclusive-Cairo_C.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f8/79/36/caption.jpg?w=500&h=400&s=1,2-Day Cairo Giza Highlights Guided Tour including Camel Ride All inclusive,482.,https://www.tripadvisor.com/Attraction_Review-g294202-d21281484-Reviews-Let_s_Explore_Egypt_Giza-Giza_Giza_Governorate.html,Bus Tours,2 days,"Easy Booking 

Customer Support

Passionate Travel

Various Destinations

Great Value

Epic Journeys

Inspiring tours 

…",Free cancellation,,,from,$40.00,per adult,More info,Taking safety measures
17,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Rimo Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d23326290-Private_Cairo_Airport_to_Hotels_Transfer_and_Fast_Track_Access-Cairo_Cairo_Governo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d23326290-Private_Cairo_Airport_to_Hotels_Transfer_and_Fast_Track_Access-Cairo_Cairo_Governo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/df/e8/bb/caption.jpg?w=500&h=400&s=1,Private Cairo Airport to Hotels Transfer and Fast Track Access,483.,https://www.tripadvisor.com/Attraction_Review-g294201-d17420602-Reviews-Rimo_Tours-Cairo_Cairo_Governorate.html,,1–2 hours,We are the leading transportation company in Cairo with more than 100+ vehicle and more than 250+ employee just in Cairo…,Free cancellation,94% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$49.00,per adult,More info,
12,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Travelish Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d16672433-Alexandria_Day_tour_from_Cairo_Must_See_attractions-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d16672433-Alexandria_Day_tour_from_Cairo_Must_See_attractions-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/62/ca/caption.jpg?w=500&h=400&s=1,Alexandria Day tour from Cairo-Must See attractions,484.,https://www.tripadvisor.com/Attraction_Review-g295398-d13136186-Reviews-Travelish_Tours-Alexandria_Alexandria_Governorate.html,Full-day Tours,6+ hours,"Our representative will pick you up from your hotel in Cairo by modern air-conditioned vehicle to explore Alexandria, Where…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$108.58,per adult,More info,
12,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Best Holidays,https://www.tripadvisor.com/AttractionProductReview-g294201-d19920078-Egypt_on_Budget_8_Days_Cairo_Aswan_Nile_Cruise_Luxor_Sleeper_Train-Cairo_Cairo_Gov.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d19920078-Egypt_on_Budget_8_Days_Cairo_Aswan_Nile_Cruise_Luxor_Sleeper_Train-Cairo_Cairo_Gov.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/20/e7/56/4d/caption.jpg?w=500&h=400&s=1,"Egypt on Budget - 8 Days ( Cairo , Aswan , Nile Cruise - Luxor ) Sleeper Train",485.,https://www.tripadvisor.com/Attraction_Review-g294205-d15990511-Reviews-Egypt_Best_Holidays-Luxor_Nile_River_Valley.html,Classic Car Tours,3+ days,"Start your adventure in Cairo by comfortable ride from Cairo airport to your hotel , Marvel the Great Pyramids and the other…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$840.00,per adult,More info,
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Direct tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d11467239-Private_Day_Tour_to_Giza_Pyramids_Sphinx_Coptic_Cairo_and_Saint_Simon_Church_in_Ca.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11467239-Private_Day_Tour_to_Giza_Pyramids_Sphinx_Coptic_Cairo_and_Saint_Simon_Church_in_Ca.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/18/8a/cc/our-group-from-indonesia.jpg?w=500&h=-1&s=1,"Private Day Tour to Giza Pyramids, Sphinx, Coptic Cairo and Saint Simon Church in Cairo",486.,https://www.tripadvisor.com/Attraction_Review-g294201-d4884181-Reviews-Egypt_Direct_tours-Cairo_Cairo_Governorate.html,Car Tours,8–9 hours,"Easy to book 

Free cancellation

Running every day 

Discover Giza Pyramids, Sphinx

 Enjoy your time to visit the famous…",Free cancellation,,,from,$57.15,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Al Ragaa Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d13446955-Giza_Pyramids_Sphinx_Memphis_and_Saqqara_Trip-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d13446955-Giza_Pyramids_Sphinx_Memphis_and_Saqqara_Trip-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/92/e3/33/caption.jpg?w=500&h=400&s=1,"Giza Pyramids, Sphinx, Memphis and Saqqara Trip",487.,https://www.tripadvisor.com/Attraction_Review-g294201-d19677729-Reviews-Al_Ragaa_Tours-Cairo_Cairo_Governorate.html,Bus Tours,7–9 hours,"See the greatest ancient sites near Cairo in one day. First, visit the Great Pyramids of Giza and the e Sphinx and then …",Free cancellation,,,from,$34.00,per adult,More info,Taking safety measures
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,https://www.tripadvisor.com/AttractionProductReview-g294201-d12957740-Half_Day_Guided_Trip_To_Egyptian_Museum-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12957740-Half_Day_Guided_Trip_To_Egyptian_Museum-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/73/f9/1a/caption.jpg?w=500&h=400&s=1,Half Day Guided Trip To Egyptian Museum,488.,,Bus Tours,3–4 hours,"Cairo half day tour 4 hours starts every day from 9:00 am to 1:00 pm, Private tour includes all pickup and drop off transfers…",Free cancellation,,,from,$35.00,per adult,More info,Taking safety measures
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Let's Explore Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d11464019-Best_8_Hours_to_Customize_Cairo_and_Giza_in_one_Day_all_inclusive_from_airport-Cai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11464019-Best_8_Hours_to_Customize_Cairo_and_Giza_in_one_Day_all_inclusive_from_airport-Cai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/99/6a/06/caption.jpg?w=500&h=400&s=1,Best 8 Hours to Customize Cairo and Giza in one Day all inclusive from airport,489.,https://www.tripadvisor.com/Attraction_Review-g294201-d7736828-Reviews-Let_s_Explore_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Customize your private layover tour from Cairo Airport. Visit Saqqara, Giza or Cairo the way you like with many options …",Free cancellation,,,from,$68.58,per adult,More info,Taking safety measures
9,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12993445-Top_Day_Tours_In_Luxor_From_Cairo_By_Flight-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12993445-Top_Day_Tours_In_Luxor_From_Cairo_By_Flight-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/bd/89/caption.jpg?w=500&h=400&s=1,Top Day Tours In Luxor From Cairo By Flight,490.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,If you have a limited time in Egypt and would like to explore the highlights of Luxor City in one day this is the best option…,Free cancellation,,,from,$320.00,per adult,More info,Taking safety measures
9,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By First Class Egypt Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d20359585-Private_Guided_Tour_to_Giza_Pyramids_Sphinx_and_Museum_of_Civilization-Cairo_Cairo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d20359585-Private_Guided_Tour_to_Giza_Pyramids_Sphinx_and_Museum_of_Civilization-Cairo_Cairo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/33/ce/7b/caption.jpg?w=500&h=400&s=1,"Private Guided Tour to Giza Pyramids, Sphinx and Museum of Civilization",491.,https://www.tripadvisor.com/Attraction_Review-g294201-d20292390-Reviews-First_Class_Egypt_Tours-Cairo_Cairo_Governorate.html,Bus Tours,7–8 hours,Our Egyptologist Tour Guide will accompany you to an excursion where you will enjoy Giza Pyramids & Sphinx Sightseeing and…,Free cancellation,,,from,$114.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Cairo Private Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d17459980-Alexandria_Private_day_tour_from_Cairo-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d17459980-Alexandria_Private_day_tour_from_Cairo-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/8f/9f/71/caption.jpg?w=500&h=400&s=1,Alexandria Private day tour from Cairo,492.,https://www.tripadvisor.com/Attraction_Review-g294202-d16665493-Reviews-Cairo_Private_Tours-Giza_Giza_Governorate.html,Bus Tours,10–12 hours,Alexandria is so beautiful city with a mixed cultures of Greco-Roman and Egyptian history and it's the pearl of the Mediterranean…,Free cancellation,,,from,$85.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Pyramids Land Private Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d11460102-Best_top_rated_Giza_Pyramids_and_Sphinx_Half_Day_Tour_From_Cairo-Cairo_Cairo_Gover.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11460102-Best_top_rated_Giza_Pyramids_and_Sphinx_Half_Day_Tour_From_Cairo-Cairo_Cairo_Gover.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/69/82/4a/caption.jpg?w=500&h=400&s=1,Best top rated Giza Pyramids and Sphinx Half Day Tour From Cairo,493.,https://www.tripadvisor.com/Attraction_Review-g294201-d18313769-Reviews-Pyramids_Land_Private_Tours-Cairo_Cairo_Governorate.html,Bus Tours,4 hours,The great pyramid of Cheops that is considered the only wonder of the seven wonders of the Ancient World that still survives…,Free cancellation,,,from,$15.00,per adult,More info,Taking safety measures
11,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Royal Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d19083053-Private_Tour_to_the_Cave_Church_of_St_Simon-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d19083053-Private_Tour_to_the_Cave_Church_of_St_Simon-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/67/09/f0/caption.jpg?w=500&h=400&s=1,Private Tour to the Cave Church of St. Simon,494.,https://www.tripadvisor.com/Attraction_Review-g294201-d12269383-Reviews-Egypt_Royal_Tours-Cairo_Cairo_Governorate.html,Bus Tours,2–3 hours,"In the morning pick up from your hotel in Cairo and visit the Monastery of Saint Simon, also known as the Cave Church of…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$60.00,per adult,More info,
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12993298-Day_Tour_to_Giza_Pyramids_by_Camel-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12993298-Day_Tour_to_Giza_Pyramids_by_Camel-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/40/15/caption.jpg?w=500&h=400&s=1,Day Tour to Giza Pyramids by Camel,495.,https://www.tripadvisor.com/Attraction_Review-g294202-d1856892-Reviews-Emo_Tours_Egypt-Giza_Giza_Governorate.html,,4 hours,"HALF DAY TOUR TO GIZA PYRAMIDS BY CAMEL

Starts With Pickup from your hotel in Cairo or Giza By Emo Tours Tour then you …",Free cancellation,,,from,$25.00,per adult,More info,Taking safety measures
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Twitter Egypt Travel,https://www.tripadvisor.com/AttractionProductReview-g294201-d23343434-National_Museum_of_Egyptian_Civilization_Private_Guided_Tour-Cairo_Cairo_Governora.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d23343434-National_Museum_of_Egyptian_Civilization_Private_Guided_Tour-Cairo_Cairo_Governora.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/e6/46/9e/caption.jpg?w=500&h=400&s=1,National Museum of Egyptian Civilization Private Guided Tour,496.,https://www.tripadvisor.com/Attraction_Review-g294201-d15631164-Reviews-Twitter_Egypt_Travel-Cairo_Cairo_Governorate.html,Bus Tours,2–3 hours,We offer a complimentary visit to Coptic Cairo to Discover the historical treasures of the Coptic Christian community on…,Free cancellation,,,from,$39.00,per adult,More info,Taking safety measures
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By EXPLORE EGYPT TOURS,https://www.tripadvisor.com/AttractionProductReview-g294202-d17321913-Private_guided_tour_to_Giza_pyramids_Cairo_museum_and_Khan_El_Khalili_Bazaar-Giza_.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294202-d17321913-Private_guided_tour_to_Giza_pyramids_Cairo_museum_and_Khan_El_Khalili_Bazaar-Giza_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/eb/80/b7/caption.jpg?w=500&h=400&s=1,"Private guided tour to Giza pyramids, Cairo museum and Khan El-Khalili Bazaar",497.,https://www.tripadvisor.com/Attraction_Review-g294202-d15220391-Reviews-EXPLORE_EGYPT_TOURS-Giza_Giza_Governorate.html,Bus Tours,7–9 hours,"Enjoy The Pyramids of Giza the eternal resting places of the pharaohs of the 4th dynasty. 

You will enjoy exploring the…",Free cancellation,,,from,$45.00,per adult,More info,Taking safety measures
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Last Minute In Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d19972724-Private_pickup_Transfer_from_to_cairo_Airport-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d19972724-Private_pickup_Transfer_from_to_cairo_Airport-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/b7/c8/81/caption.jpg?w=500&h=400&s=1,Private pickup & Transfer from & to cairo Airport,498.,https://www.tripadvisor.com/Attraction_Review-g294201-d19932887-Reviews-Last_Minute_In_Egypt-Cairo_Cairo_Governorate.html,Airboat Tours,1 hour,Feel comfort in a private car and get a service of Cairo Airport pickups/transfer to/from your Hotel in Cairo or Giza with…,Free cancellation,,,from,$14.00,per adult,More info,Taking safety measures
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12936036-Half_Day_Tour_Around_Giza_Pyramids_By_Camel-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12936036-Half_Day_Tour_Around_Giza_Pyramids_By_Camel-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/31/1f/caption.jpg?w=500&h=400&s=1,Half Day Tour Around Giza Pyramids By Camel,499.,https://www.tripadvisor.com/Attraction_Review-g294201-d19605120-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,,4 hours,Pickup from your  hotel by our expert tour guide and transfer to Giza area where the  horses and Camel Stables located Get…,Free cancellation,,,from,$30.00,per adult,More info,Taking safety measures
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By The Travel Connection Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d19149303-Egyptian_Museum_Mohamed_Ali_Mosque_and_Citadel-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d19149303-Egyptian_Museum_Mohamed_Ali_Mosque_and_Citadel-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8e/3d/89/caption.jpg?w=500&h=400&s=1,"Egyptian Museum, Mohamed Ali Mosque and Citadel",500.,https://www.tripadvisor.com/Attraction_Review-g294202-d15346134-Reviews-The_Travel_Connection_Tours-Giza_Giza_Governorate.html,Bus Tours,6–7 hours,,Free cancellation,,,from,$82.29,per adult,More info,
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12990432-Discover_The_Amazing_Nightlife_Of_Cairo_And_Riding_the_Carriage-Cairo_Cairo_Govern.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12990432-Discover_The_Amazing_Nightlife_Of_Cairo_And_Riding_the_Carriage-Cairo_Cairo_Govern.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/4c/76/4c/caption.jpg?w=500&h=400&s=1,Discover The Amazing Nightlife Of Cairo And Riding the Carriage,501.,https://www.tripadvisor.com/Attraction_Review-g294202-d1856892-Reviews-Emo_Tours_Egypt-Giza_Giza_Governorate.html,Bus Tours,4 hours,"CAIRO BY NIGHT AND CAIRO FREE WALKING TOUR

Starts At 18:00 pm Pickup from your hotel in Cairo or Giza By Emo Tours guide…",Free cancellation,,,from,$40.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Twitter Egypt Travel,https://www.tripadvisor.com/AttractionProductReview-g294201-d23435345-Private_Tour_in_Cairo_Citadel-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d23435345-Private_Tour_in_Cairo_Citadel-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/13/5b/e6/caption.jpg?w=500&h=400&s=1,Private Tour in Cairo Citadel,502.,https://www.tripadvisor.com/Attraction_Review-g294201-d15631164-Reviews-Twitter_Egypt_Travel-Cairo_Cairo_Governorate.html,Bus Tours,3 hours,"Enjoy a personalized and tailor-made tour with a private Egyptologist guide, driver, tour will be tailored just for you …",Free cancellation,,,from,$39.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12951406-Cairo_Tour_To_The_National_Museum_of_Egyptian_Civilization_Citadel_Bazaar-Cairo_Ca.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12951406-Cairo_Tour_To_The_National_Museum_of_Egyptian_Civilization_Citadel_Bazaar-Cairo_Ca.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/9f/73/af/caption.jpg?w=500&h=400&s=1,"Cairo Tour To The National Museum of Egyptian Civilization, Citadel & Bazaar",503.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Cairo tour 8 Hours starts every day from 8:00 am to 16:00 pm, Private tour includes all Pick up & drop off transfers from…",Free cancellation,,,from,$25.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Tours Club,https://www.tripadvisor.com/AttractionProductReview-g294201-d12567312-Private_Luxor_Day_Tour_from_Cairo-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12567312-Private_Luxor_Day_Tour_from_Cairo-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/d3/c9/caption.jpg?w=500&h=400&s=1,Private Luxor Day Tour from Cairo,504.,https://www.tripadvisor.com/Attraction_Review-g294201-d3547596-Reviews-Egypt_Tours_Club-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"This full-day, private, guided tour allows you to explore Luxor, a city on the east bank of the Nile River in southern Egypt…",Free cancellation,,,from,$550.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Tours Planner,https://www.tripadvisor.com/AttractionProductReview-g294201-d15615626-Giza_pyramids_Sakkara_and_Memphis_private_tour-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d15615626-Giza_pyramids_Sakkara_and_Memphis_private_tour-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/e7/2a/caption.jpg?w=500&h=400&s=1,"Giza pyramids, Sakkara and Memphis private tour",505.,https://www.tripadvisor.com/Attraction_Review-g294202-d11801294-Reviews-Egypt_Tours_Planner-Giza_Giza_Governorate.html,Adventure Tours,8–9 hours,Join us to discover the Egyptian pyramids on this private all-day tour with a professional guide. During your visit to the…,Free cancellation,,,from,$50.00,per adult,More info,Taking safety measures
6,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d15016552-Private_Tour_To_Giza_Pyramids_Sphinx_With_Entry_Inside_The_Great_Pyramid-Cairo_Cai.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d15016552-Private_Tour_To_Giza_Pyramids_Sphinx_With_Entry_Inside_The_Great_Pyramid-Cairo_Cai.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c3/bb/8c/caption.jpg?w=500&h=400&s=1,"Private Tour To Giza Pyramids,Sphinx With Entry Inside The Great Pyramid",506.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,3–4 hours,Enjoy Half day tour to Giza Pyramids Where you visit the Great Pyramid of Giza and the Sphinx.that belongs to kings Cheops…,Free cancellation,,,from,$70.00,per adult,More info,Taking safety measures
7,,By Egyptio Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d11462572-Small_Group_Tour_of_Cairo_from_Hurghada_by_Plane-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11462572-Small_Group_Tour_of_Cairo_from_Hurghada_by_Plane-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/f4/71/caption.jpg?w=500&h=400&s=1,Small Group Tour of Cairo from Hurghada by Plane,507.,https://www.tripadvisor.com/Attraction_Review-g297549-d8126283-Reviews-Egyptio_Tours-Hurghada_Red_Sea_and_Sinai.html,Bus Tours,6+ hours,"Flight from Hurghada to Cairo. Stand in front of the famous Pyramids of Giza, the Sphinx and marvel at famous treasure of…",,,,from,$214.96,per adult,More info,Taking safety measures
